,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-15 16:00:00,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125,-0.042112125
2017-09-15 17:00:00,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025,-0.04898025
2017-09-15 18:00:00,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996,-0.058843124999999996
2017-09-15 19:00:00,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905,-0.058905
2017-09-15 20:00:00,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575,-0.04744575
2017-09-15 21:00:00,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175,-0.0428175
2017-09-15 22:00:00,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029,-0.0403029
2017-09-15 23:00:00,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995,-0.042470999999999995
2017-09-16 00:00:00,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996,-0.032840774999999996
2017-09-16 01:00:00,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925,-0.032825925
